X,Y,id_1,match_addr,ein,name,ico,street,city_1,state,zip,group_,subsection,affiliatio,classifica,ruling,deductibil,foundation,activity,organizati,status_1,tax_period,asset_cd,income_cd,filing_req,pf_filing_,acct_pd,asset_amt,income_amt,revenue_am,code,zip5,zip4,eco,lat,long,descriptio,category
-84.3797,33.7641,875123,241 Ralph McGill Blvd NE+ Atlanta+ Georgia+ 30308,202779771,CITIZENS OF GEORGIA POWER COMPANY,% CHRIS DANDREA,241 RALPH MCGILL BLVD NE,ATLANTA,GA,30308-3374,2253,4,9,3000,197203,2,0,33160150,5,1,201412,0,0,2,0,12,0,0,0,,30308,3374,,33.7641,-84.3797,,
-84.3757,33.7723,875124,341 Ponce de Leon Ave NE+ Atlanta+ Georgia+ 30308,237047103,WORLD ALLIANCE OF REFORMED CHURCHES NORTH AMERICAN AREA,% JAMES E ANDREWS,341 PONCE DE LEON AVE NE,ATLANTA,GA,30308-2012,0,3,3,7210,196912,1,10,29059000,5,1,,0,0,6,0,12,,,,,30308,2012,,33.7723,-84.3757,,
-84.3836,33.7879,875125,1230 Peachtree St NE+ Atlanta+ Georgia+ 30309,205648360,EDUCOPIA INSTITUTE INC,% MARTIN DOUGLAS HALBERT,1230 PEACHTREE STREET,ATLANTA,GA,30309-0000,0,3,3,1000,200712,1,15,0,1,1,201412,4,5,1,0,12,308933,569409,569409,A80,30309,0,,33.7879,-84.3836,,
-84.3797,33.7641,875126,241 Ralph McGill Blvd NE+ Atlanta+ Georgia+ 30308,237184485,CITIZENS OF GEORGIA POWER COMPANY,% CHRIS DANDREA,241 RALPH MCGILL BLVD NE,ATLANTA,GA,30308-3374,2253,4,9,3000,197203,2,0,927160150,5,1,201508,0,0,2,0,8,0,0,0,,30308,3374,,33.7641,-84.3797,,
-84.3749,33.7725,875127,400 Ponce de Leon Ave NE+ Atlanta+ Georgia+ 30308,237256998,SHRINERS INTERNATIONAL,% YAARAB SHRINERS,400 PONCE DE LEON AVE NE,ATLANTA,GA,30308-2015,229,10,9,1000,197303,1,0,36000000,5,1,,0,0,2,0,12,,,,,30308,2015,,33.7725,-84.3749,,
-84.3749,33.7725,875128,400 Ponce de Leon Ave NE+ Atlanta+ Georgia+ 30308,237186255,SHRINERS INTERNATIONAL,% YAARAB SHRINERS,400 PONCE DE LEON AVE NE,ATLANTA,GA,30308-2015,229,10,9,1000,197212,1,0,36000000,5,1,,2,3,2,0,12,,,,,30308,2015,,33.7725,-84.3749,,
-84.3875,33.7649,875129,400 W Peachtree St NW+ Atlanta+ Georgia+ 30308,202719029,SUMMERBRIDGE BREAKTHROUGH ALUMNI NETWORK,% KENO SADLER,400 W PEACHTREE ST NW UNIT 1205,ATLANTA,GA,30308-3547,0,3,3,1200,200608,1,15,0,1,1,201406,2,3,1,0,6,10836,76212,76212,T123,30308,3547,,33.7649,-84.3875,,
-84.3235,33.7746,875130,934 Barton Woods Rd NE+ Atlanta+ Georgia+ 30307,237122301,HUMANITARIAN CHURCH INC,,934 BARTON WOODS RD NE,ATLANTA,GA,30307-1308,0,3,3,7000,197110,1,10,1000000,1,1,,3,3,6,0,12,,,,,30307,1308,,33.7746,-84.3235,,
-84.3749,33.7725,875131,400 Ponce de Leon Ave NE+ Atlanta+ Georgia+ 30308,237186258,SHRINERS INTERNATIONAL,% YAARAB SHRINERS,400 PONCE DE LEON AVE NE,ATLANTA,GA,30308-2015,229,10,9,1000,194011,0,0,0,5,1,,0,0,2,0,12,,,,,30308,2015,,33.7725,-84.3749,,
-84.3501,33.767,875132,471 Seminole Ave NE+ Atlanta+ Georgia+ 30307,203758401,VETERANS FOR PEACE INC,% REID JENKINS,471 SEMINOLE AVE NE,ATLANTA,GA,30307-1415,9168,3,9,1000,0,0,15,0,0,1,201412,0,0,2,0,12,0,0,0,,30307,1415,,33.767,-84.3501,,
-84.3323,33.7722,875133,653 Clifton Rd NE+ Atlanta+ Georgia+ 30307,202621990,COMEDY FOR PEACE INC,% DAVID LEWIS,653 CLIFTON RD NE,ATLANTA,GA,30307-1709,0,3,3,1000,200602,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,Q40,30307,1709,,33.7722,-84.3323,International Peace & Security,international
-84.3341,33.7687,875134,575 Page Ave NE+ Atlanta+ Georgia+ 30307,237181630,ATLANTA DOBERMAN PINSCHER CLUB,,575 PAGE AVE NE,ATLANTA,GA,30307-1766,0,3,3,2000,201503,1,16,999000000,1,1,201409,0,0,2,0,12,0,0,0,D01,30307,1766,,33.7687,-84.3341,Alliances & Advocacy,animal
-84.3197,33.7892,875135,1717 N Decatur Rd NE+ Atlanta+ Georgia+ 30307,226906099,RADO FAM FOUNDATION TR,% BRUCE Q RADO,1717 N DECATUR RD NE UNIT 304,ATLANTA,GA,30307-1061,0,3,3,1000,200206,1,4,0,2,1,201412,4,3,0,1,12,202933,51258,,T20,30307,1061,,33.7892,-84.3197,Private Grantmaking Foundations,philanthropy
-84.3479,33.7554,875136,1223 Hardee St NE+ Atlanta+ Georgia+ 30307,208904022,VISION SEEKERS INCORPORATED,% VSI,1223 HARDEE ST NE RM B-5,ATLANTA,GA,30307-2719,0,3,3,1000,200804,1,15,0,1,1,201412,1,0,2,0,12,240,0,0,L20,30307,2719,,33.7554,-84.3479,Housing Development,housing_shelter
-84.3213,33.7874,875137,1223 Clifton Rd NE+ Atlanta+ Georgia+ 30307,208378789,SOCIETY OF SAINT ANNA THE PROPHET,% NANCY JULIA BAXTER,1223 CLIFTON RD NE,ATLANTA,GA,30307-1231,2372,3,9,7000,197211,1,10,1000000,5,1,,0,0,6,0,12,,,,,30307,1231,,33.7874,-84.3213,,
-84.3584,33.7662,875138,453 Freedom Pkwy NE+ Atlanta+ Georgia+ 30307,205704991,CARTER CENTER COLLABORATIVE INC,% CHRISTOPHER D BROWN,453 FREEDOM PKWY NE,ATLANTA,GA,30307-1496,0,3,3,1000,200703,1,17,0,1,1,201408,8,9,1,0,8,21646200,95177600,95177600,Q11,30307,1496,,33.7662,-84.3584,Single Organization Support,international
-84.3319,33.7657,875139,432 Hardendorf Ave NE+ Atlanta+ Georgia+ 30307,203240442,SUZI BASS AWARDS INC,% DEADRA MOORE,432 HARDENDORF AVE NE,ATLANTA,GA,30307-1714,0,3,3,1000,200609,1,15,0,1,1,201406,0,0,2,0,6,0,0,0,A60,30307,1714,,33.7657,-84.3319,Performing Arts,arts
-84.3319,33.7657,875140,,203922581,THE TARA PROJECT,% SUE R LOWE,1050 BOULEVARD DRIVE SE,ATLANTA,GA,30307-0000,0,3,3,1000,200707,1,15,0,1,1,201212,0,0,2,0,12,0,0,0,P20,30307,0,,,,Human Services,human_services
-84.3493,33.7649,875141,1199 Euclid Ave NE+ Atlanta+ Georgia+ 30307,208644344,GEORGIA SOLAR ENERGY ASSOCIATIONINC,% NORENE QUINN,1199 EUCLID AVE NE,ATLANTA,GA,30307-1509,0,3,3,1000,200907,1,16,0,1,1,201412,2,4,1,0,12,14166,143355,104664,B990,30307,1509,,33.7649,-84.3493,,
-84.3471,33.7584,875142,1270 Caroline St NE+ Atlanta+ Georgia+ 30307,208303403,HEALING PLACE CHARITY CHAMPIONSHIP INC,,1270 CAROLINE STREET SUITE D120-400,ATLANTA,GA,30307-2758,0,3,3,1000,200704,1,15,0,1,1,201412,1,4,1,0,12,4539,228394,101343,F12,30307,2758,,33.7584,-84.3471,Fund Raising & Fund Distribution,mentalhealth_crisisintervention
-84.3306,33.7881,875143,1459 N Decatur Rd NE+ Atlanta+ Georgia+ 30306,202018512,FREDERICK BLISS FOUNDATION INC,% CLAUS F KROEGER,1459 N DECATUR RD NE,ATLANTA,GA,30306-2400,0,3,3,1000,200503,1,4,0,1,1,201412,4,3,0,1,12,416173,30870,,T20,30306,2400,,33.7881,-84.3306,Private Grantmaking Foundations,philanthropy
-84.3373,33.7739,875144,1509 Ponce de Leon Ave NE+ Atlanta+ Georgia+ 30307,237089522,PAIDEIA SCHOOL INCORPORATED,,1509 PONCE DE LEON AVE NE,ATLANTA,GA,30307-1617,0,3,3,2000,197102,1,11,30000000,1,1,201406,9,8,1,0,6,56407200,22944300,22763700,,30307,1617,,33.7739,-84.3373,,
-84.3614,33.7953,875145,798 Yorkshire Rd NE+ Atlanta+ Georgia+ 30306,237098502,BUCKHEAD MENS GARDEN CLUB OF ATLANTA INC,% JACK HELLRIEGEL,798 YORKSHIRE RD NE,ATLANTA,GA,30306-3247,0,3,3,2000,197102,1,16,59356000,1,1,201312,0,0,2,0,12,0,0,0,,30306,3247,,33.7953,-84.3614,,
-84.384,33.7816,875146,999 Peachtree St NE+ Atlanta+ Georgia+ 30309,202369818,GAPABA LAW FOUNDATION INC,% BALLARD SPAHR LLP,999 PEACHTREE ST STE 1000,ATLANT,GA,30309-0000,0,3,3,1000,200712,1,17,0,1,1,201412,2,1,2,0,12,16659,357,357,T990,30309,0,,33.7816,-84.384,,
-84.3545,33.7653,875147,414 N Highland Ave NE+ Atlanta+ Georgia+ 30307,237208100,CHRISTIAN FELLOWSHIP HOUSE OF PRAYER INC,,414 N HIGHLAND AVE NE,ATLANTA,GA,30307-1408,0,3,3,7000,197204,1,10,1000000,1,1,,0,0,6,0,12,,,,,30307,1408,,33.7653,-84.3545,,
-84.3493,33.7649,875148,1199 Euclid Ave NE+ Atlanta+ Georgia+ 30307,236461784,MANUFACTURES AGENTS FOR FOOD SERVICE INDUSTRY,% ALISON CODY,1199 EUCLID AVE NE,ATLANTA,GA,30307-1509,0,6,3,2000,196809,2,0,200000000,5,1,201312,6,5,1,0,12,1155690,694061,606222,,30307,1509,,33.7649,-84.3493,,
-84.3389,33.8042,875149,1850 Johnson Rd NE+ Atlanta+ Georgia+ 30306,202910626,BRIARCLIFF ANIMAL FOUNDATION INC,% PETER J MULLER III,1850 JOHNSON RD NE,ATLANTA,GA,30306-3110,0,3,3,1000,200606,1,15,0,1,1,201412,2,3,2,0,12,13348,30884,30884,D20,30306,3110,,33.8042,-84.3389,Animal Protection & Welfare,animal
-84.3421,33.7751,875150,1386 Ponce de Leon Ave NE+ Atlanta+ Georgia+ 30306,237044796,ALPHA DELTA PI SORORITY,,1386 PONCE DE LEON AVE NE,ATLANTA,GA,30306-4604,629,7,9,1000,197003,2,0,36319279,5,1,,0,0,2,0,7,,,,,30306,4604,,33.7751,-84.3421,,
-84.3413,33.8026,875151,1899 Noble Dr NE+ Atlanta+ Georgia+ 30306,204343044,CAPITOL HILL NEIGHBORHOODDEVELOPMENT CORPORATION,% JERROLD L MILLER,7121 NOBLE DR NE,ATLANTA,GA,30306-0000,0,3,3,1200,200708,1,15,0,1,1,201212,3,0,2,0,12,57340,0,0,S20,30306,0,,33.8026,-84.3413,Community & Neighborhood Development,community_capacity_bldg
-84.3686,33.7839,875152,569 Cresthill Ave NE+ Atlanta+ Georgia+ 30306,203159371,INTERNATIONAL SOUND THERAPY ASSOCIATION INC,% MANDARA CROMWELL,569 CRESTHILL AVE NE,ATLANTA,GA,30306-3637,0,3,3,1000,201407,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,G01,30306,3637,,33.7839,-84.3686,Alliances & Advocacy,diseases
-84.3421,33.7751,875153,1386 Ponce de Leon Ave NE+ Atlanta+ Georgia+ 30306,237001154,ALPHA DELTA PI SORORITY,,1386 PONCE DE LEON AVE NE,ATLANTA,GA,30306-4604,629,7,9,1000,197202,2,0,36279319,5,1,200707,0,0,1,0,7,,,,,30306,4604,,33.7751,-84.3421,,
-84.3421,33.7751,875154,1386 Ponce de Leon Ave NE+ Atlanta+ Georgia+ 30306,237050817,ALPHA DELTA PI SORORITY,,1386 PONCE DE LEON AVE NE,ATLANTA,GA,30306-4604,629,7,9,1000,194306,2,0,36000000,1,1,201407,7,8,3,0,7,9248110,20036900,20036900,,30306,4604,,33.7751,-84.3421,,
-84.3542,33.7973,875155,1015 E Rock Springs Rd NE+ Atlanta+ Georgia+ 30306,202052516,HAYGOOD MEMORIAL UNITED METHODIST WEEKDAY CHILDRENS MINISTRIES INC,% MIKE SZALKOWSKI,1015 E ROCK SPRINGS RD NE,ATLANTA,GA,30306-3047,0,3,3,7200,200608,1,11,0,1,1,,4,5,13,0,5,,,,B21,30306,3047,,33.7973,-84.3542,Preschools,elementary_secondary_schools
-84.3542,33.7973,875411,,203211990,MCDONOUGH PRESBYTERIAN CHILDRENS ACADEMY INC,% BETH BARLOW,PO BOX 652,MCDONOUGH,GA,30253-0652,0,3,3,7200,200609,1,11,0,1,1,,0,0,13,0,6,,,,B200,30253,652,,,,,
-84.3416,33.7936,875156,1334 Edmund Park Dr NE+ Atlanta+ Georgia+ 30306,202441297,AIR TRAVEL RESEARCH FOUNDATION INC,% LAURIE A GARROW,1334 EDMUND PARK DR NE,ATLANTA,GA,30306-2234,0,3,3,1000,200706,1,4,0,1,1,201506,1,1,0,1,6,157,1,,T990,30306,2234,,33.7936,-84.3416,,
-84.3421,33.7751,875157,1386 Ponce de Leon Ave NE+ Atlanta+ Georgia+ 30306,237006420,ALPHA DELTA PI SORORITY,,1386 PONCE DE LEON AVE NE,ATLANTA,GA,30306-4604,629,7,9,1000,197202,2,0,36279319,5,1,,4,4,1,0,7,,,,,30306,4604,,33.7751,-84.3421,,
-84.343,33.8066,875158,1075 Zonolite Rd NE+ Atlanta+ Georgia+ 30306,203209728,DEKALB COUNTY POLICE ALLIANCE INC,% ARNOLD SILVERMAN,1075 ZONOLITE RD,ATLANTA,GA,30306-2013,0,3,3,1000,200612,1,15,0,1,1,201412,2,3,1,0,12,10629,59787,59787,S21,30306,2013,,33.8066,-84.343,Community Coalitions,community_capacity_bldg
-84.3492,33.7645,875159,368 Moreland Ave NE+ Atlanta+ Georgia+ 30307,237036993,GEORGIA ASSOCIATION ON YOUNG CHILDREN INC,,368 MORELAND AVE NE SUITE 240,ATLANTA,GA,30307-1927,0,3,3,2000,200902,1,15,0,1,1,201406,3,5,1,0,6,98798,659759,659759,,30307,1927,,33.7645,-84.3492,,
-84.3421,33.7751,875160,1386 Ponce de Leon Ave NE+ Atlanta+ Georgia+ 30306,237168941,ALPHA DELTA PI SORORITY,,1386 PONCE DE LEON AVE NE,ATLANTA,GA,30306-4604,629,7,9,1000,197202,2,0,36279319,5,1,,0,0,1,0,7,,,,,30306,4604,,33.7751,-84.3421,,
-84.3421,33.7751,875161,1386 Ponce de Leon Ave NE+ Atlanta+ Georgia+ 30306,236412774,ALPHA DELTA PI SORORITY,,1386 PONCE DE LEON AVE NE,ATLANTA,GA,30306-4604,629,7,9,1000,196602,2,0,319000000,5,1,,2,3,1,0,7,,,,,30306,4604,,33.7751,-84.3421,,
-84.3421,33.7751,875162,1386 Ponce de Leon Ave NE+ Atlanta+ Georgia+ 30306,237077786,ALPHA DELTA PI SORORITY,,1386 PONCE DE LEON AVE NE,ATLANTA,GA,30306-4604,629,7,9,1000,197101,2,0,36319279,5,1,,0,0,1,0,7,,,,,30306,4604,,33.7751,-84.3421,,
-84.3421,33.7751,875163,1386 Ponce de Leon Ave NE+ Atlanta+ Georgia+ 30306,237045347,ALPHA DELTA PI SORORITY,,1386 PONCE DE LEON AVE NE,ATLANTA,GA,30306-4604,629,7,9,1000,197003,2,0,36279319,5,1,,0,0,1,0,7,,,,,30306,4604,,33.7751,-84.3421,,
-84.3421,33.7751,875164,1386 Ponce de Leon Ave NE+ Atlanta+ Georgia+ 30306,237043082,ALPHA DELTA PI SORORITY,,1386 PONCE DE LEON AVE NE,ATLANTA,GA,30306-4604,629,7,9,1000,197003,2,0,36279319,5,1,,0,0,2,0,7,,,,,30306,4604,,33.7751,-84.3421,,
-84.3421,33.7751,875165,1386 Ponce de Leon Ave NE+ Atlanta+ Georgia+ 30306,237000030,ALPHA DELTA PI SORORITY,,1386 PONCE DE LEON AVE NE,ATLANTA,GA,30306-4604,629,7,9,1000,197202,2,0,36279319,5,1,200807,0,0,2,0,7,,,,,30306,4604,,33.7751,-84.3421,,
-84.3421,33.7751,875166,1386 Ponce de Leon Ave NE+ Atlanta+ Georgia+ 30306,232446544,ALPHA DELTA PI SORORITY,,1386 PONCE DE LEON AVE NE,ATLANTA,GA,30306-4604,629,7,9,1000,197202,2,0,36279319,5,1,,0,0,2,0,7,,,,,30306,4604,,33.7751,-84.3421,,
-84.3421,33.7751,875167,1386 Ponce de Leon Ave NE+ Atlanta+ Georgia+ 30306,237000841,ALPHA DELTA PI SORORITY,,1386 PONCE DE LEON AVE NE,ATLANTA,GA,30306-4604,629,7,9,1000,196809,2,0,36279319,5,1,,0,0,2,0,7,,,,,30306,4604,,33.7751,-84.3421,,
-84.3422,33.7791,875168,917 Springdale Rd NE+ Atlanta+ Georgia+ 30306,223696053,JANX FOUNDATION INC,% JOSEPH NAPORANO,917 SPRINGDALE RD NE,ATLANTA,GA,30306-4619,0,3,3,1000,200002,1,4,0,1,1,201412,5,4,0,1,12,671891,201722,,T22,30306,4619,,33.7791,-84.3422,Private Independent Foundations,philanthropy
-84.3421,33.7751,875169,1386 Ponce de Leon Ave NE+ Atlanta+ Georgia+ 30306,237000840,ALPHA DELTA PI SORORITY,,1386 PONCE DE LEON AVE NE,ATLANTA,GA,30306-4604,629,7,9,1000,197202,2,0,36279319,5,1,,0,0,2,0,7,,,,,30306,4604,,33.7751,-84.3421,,
-84.3421,33.7751,875170,1386 Ponce de Leon Ave NE+ Atlanta+ Georgia+ 30306,236412775,ALPHA DELTA PI SORORITY,,1386 PONCE DE LEON AVE NE,ATLANTA,GA,30306-4604,629,7,9,1000,196602,2,0,319000000,5,1,,0,0,2,0,7,,,,,30306,4604,,33.7751,-84.3421,,
-84.3421,33.7751,875171,1386 Ponce de Leon Ave NE+ Atlanta+ Georgia+ 30306,237199571,ALPHA DELTA PI SORORITY,,1386 PONCE DE LEON AVE NE,ATLANTA,GA,30306-4604,629,7,9,1000,197202,2,0,36279319,5,1,,0,0,2,0,7,,,,,30306,4604,,33.7751,-84.3421,,
-84.3917,33.8327,875172,15 Cherokee Rd NW+ Atlanta+ Georgia+ 30305,204627341,MILNER AWARD INC,% BELLE T LYNCH,15 CHEROKEE RD NW,ATLANTA,GA,30305-2914,0,3,3,2000,200612,1,3,0,1,1,201412,4,2,0,1,12,235470,16766,,B90,30305,2914,,33.8327,-84.3917,Educational Services,elementary_secondary_schools
-84.3421,33.7751,875173,1386 Ponce de Leon Ave NE+ Atlanta+ Georgia+ 30306,237219074,ALPHA DELTA PI SORORITY,,1386 PONCE DE LEON AVE NE,ATLANTA,GA,30306-4604,629,7,9,1000,197202,2,0,36279319,5,1,,0,0,2,0,7,,,,,30306,4604,,33.7751,-84.3421,,
-84.3421,33.7751,875174,1386 Ponce de Leon Ave NE+ Atlanta+ Georgia+ 30306,237058251,ALPHA DELTA PI SORORITY,,1386 PONCE DE LEON AVE NE,ATLANTA,GA,30306-4604,629,7,9,1000,197003,2,0,36319279,5,1,,0,0,1,0,7,,,,,30306,4604,,33.7751,-84.3421,,
-84.3421,33.7751,875175,,223462354,HEADQUARTERS OF NATIONAL SALES NETWORK AN ASSOCIATION OF AFRICAN,% DAVID RICHARDSON,3575PIEDMONT RD NE BLDG151510,ATLANTA,GA,30305-1631,0,3,3,1000,199805,1,16,995205000,1,1,201412,6,6,1,0,12,1697280,1230130,1230130,B99,30305,1631,,,,Education NEC,elementary_secondary_schools
-84.3741,33.84,875176,3097 E Shadowlawn Ave NE+ Atlanta+ Georgia+ 30305,205885799,ROAD RUNNERS CLUB OF AMERICA,% ELIZABETH UNISLAWSKI,3097 E SHADOWLAWN AVE NE,ATLANTA,GA,30305-2403,2702,3,9,1000,197603,1,15,300288000,5,1,201412,0,0,2,0,12,0,0,0,,30305,2403,,33.84,-84.3741,,
-84.3771,33.8422,875177,3180 Mathieson Dr NE+ Atlanta+ Georgia+ 30305,204144977,BUCKHEAD HERITAGE SOCIETY INC,% ROBERT HELGET,3180 MATHIESON DR,ATLANTA,GA,30305-1834,0,3,3,1000,200604,1,15,0,1,1,201412,3,4,1,0,12,33000,118362,112850,A23,30305,1834,,33.8422,-84.3771,Cultural & Ethnic Awareness,arts
-84.3421,33.7751,875178,1386 Ponce de Leon Ave NE+ Atlanta+ Georgia+ 30306,237168942,ALPHA DELTA PI SORORITY,,1386 PONCE DE LEON AVE NE,ATLANTA,GA,30306-4604,629,7,9,1000,197202,2,0,36279319,5,1,200707,0,0,1,0,7,,,,,30306,4604,,33.7751,-84.3421,,
-84.3421,33.7751,875179,1386 Ponce de Leon Ave NE+ Atlanta+ Georgia+ 30306,237135282,ALPHA DELTA PI SORORITY,,1386 PONCE DE LEON AVE NE,ATLANTA,GA,30306-4604,629,7,9,1000,197002,2,0,36319279,5,1,,0,0,2,0,7,,,,,30306,4604,,33.7751,-84.3421,,
-84.3763,33.8364,875180,2979 Grandview Ave NE+ Atlanta+ Georgia+ 30305,237011883,ATLANTA ARTISTS CENTER INC,,2979 GRANDVIEW AVE NE,ATLANTA,GA,30305-3213,0,3,3,2000,196909,1,15,119000000,1,1,201412,4,3,1,0,12,114233,76786,71931,,30305,3213,,33.8364,-84.3763,,
-84.3552,33.7863,875181,1155 N Highland Ave NE+ Atlanta+ Georgia+ 30306,237046296,GRACE LUTHERAN CHURCH,,1155 N HIGHLAND AVE NE,ATLANTA,GA,30306-3453,1709,3,9,7000,194107,1,10,1029000,5,1,,0,0,6,0,12,,,,,30306,3453,,33.7863,-84.3552,,
-84.3963,33.8196,875182,2377 Woodward Way NW+ Atlanta+ Georgia+ 30305,205432056,FRIENDS OF E RIVERS INC,% SANDY WAGNER,2377 WOODWARD WAY NW,ATLANTA,GA,30305-4049,0,3,3,1000,200704,1,15,0,1,1,201406,0,0,2,0,6,0,0,0,B11,30305,4049,,33.8196,-84.3963,Single Organization Support,education
-84.3949,33.8335,875183,2877 Habersham Rd NW+ Atlanta+ Georgia+ 30305,208686890,LOOKOUT FOUNDATION INC,% ROBERT LEE BURROWS JR,2877 HABERSHAM RD NW,ATLANTA,GA,30305-2939,0,3,3,1000,200706,1,4,0,1,1,201412,7,7,0,1,12,6490780,8356170,,T20,30305,2939,,33.8335,-84.3949,Private Grantmaking Foundations,philanthropy
-84.3906,33.8288,875184,3 Vernon Rd NW+ Atlanta+ Georgia+ 30305,208112871,PLAYMORE FUONDATION INC,% BENNETT KIGHT,3 VERNON RD NW,ATLANTA,GA,30305-2963,0,3,3,1000,200705,1,4,0,1,1,201406,2,1,0,1,6,24361,72,,T30,30305,2963,,33.8288,-84.3906,Public Foundations,philanthropy
-84.3778,33.8501,875185,3525 Piedmont Rd NE+ Atlanta+ Georgia+ 30305,208455909,THE ALLIANCE FOR DIGITAL EQUALITY INC,% JULIUS HOLLIS,3525 PIEDMONT ROAD NE PIEDMONT C,ATLANTA,GA,30305-0000,0,4,3,3000,200709,2,0,0,1,1,201412,2,0,2,0,12,22055,0,0,B99,30305,0,,33.8501,-84.3778,Education NEC,elementary_secondary_schools
-84.3725,33.8461,875186,3333 Piedmont Rd NE+ Atlanta+ Georgia+ 30305,203635565,KIDS II FOUNDATION INC,% SUSAN FINN,3333 PIEDMONT RD NE STE 1800,ATLANTA,GA,30305-1712,0,3,3,1000,200512,1,4,0,1,1,201412,1,3,0,1,12,6227,85897,,M20,30305,1712,,33.8461,-84.3725,Disaster Preparedness & Relief Services,public_safety
-84.3837,33.826,875187,35 Demorest Ave NE+ Atlanta+ Georgia+ 30305,203687732,ST JOSEPH FOUNDATION FOR FAMILY VALUES INC,% VIVIAN MARGARET DE KOK,35 DEMOREST AVE NE,ATLANTA,GA,30305-3715,0,3,3,1200,200601,1,4,0,1,1,201412,4,1,0,1,12,158500,2009,,T22,30305,3715,,33.826,-84.3837,Private Independent Foundations,philanthropy
-84.3772,33.8497,875188,3520 Piedmont Rd NE+ Atlanta+ Georgia+ 30305,203798084,SHUMARD FOUNDATION INC,% DOUGLAS W DUNCAN ESQ,3520 PIEDMONT RD NE STE 200,ATLANTA,GA,30305-1511,0,3,3,1000,200709,1,17,0,1,1,201412,8,6,1,0,12,20678600,2403590,2328760,S11,30305,1511,,33.8497,-84.3772,Single Organization Support,community_capacity_bldg
-84.373,33.8383,875189,450 E Paces Ferry Rd NE+ Atlanta+ Georgia+ 30305,205264413,THE@FIVE THIRTY FOUNDATION INC,% MARK B CHANDLER SR,450 E PACES FERRY RD NE,ATLANTA,GA,30305-3301,0,3,3,1000,200703,1,4,0,1,1,201412,4,3,0,1,12,175023,44423,,T22,30305,3301,,33.8383,-84.373,Private Independent Foundations,philanthropy
-84.3741,33.83,875190,370 Pine Tree Dr NE+ Atlanta+ Georgia+ 30305,203412749,DAVID FOREHAND FOUNDATION,% SUSAN FOREHAND,370 PINE TREE DR NE,ATLANTA,GA,30305-3415,0,3,3,1000,200511,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,N32,30305,3415,,33.83,-84.3741,Parks & Playgrounds,rec_sports
-84.381,33.8379,875191,3035 Peachtree Rd NE+ Atlanta+ Georgia+ 30305,205088833,SPANX BY SARA BLAKELY FOUNDATION INC,% EMILY LUKE,3035 PEACHTREE ROAD NE SUITE 200,ATLANTA,GA,30305-2745,0,3,3,1000,200607,1,4,0,1,1,201412,8,9,0,1,12,24150000,62854000,,T30,30305,2745,,33.8379,-84.381,Public Foundations,philanthropy
-84.3994,33.8218,875192,353 Peachtree Battle Ave NW+ Atlanta+ Georgia+ 30305,203027918,THE HAGEDORN FAMILY CHARITABLE FUND INC,% PAUL HAGEDORN,353 PEACHTREE BATTLE AVE NW,ATLANTA,GA,30305-4064,0,3,3,1000,200510,1,4,0,1,1,201412,4,4,0,1,12,283276,134644,,T22,30305,4064,,33.8218,-84.3994,Private Independent Foundations,philanthropy
-84.3803,33.839,875193,3060 Peachtree Rd NW+ Atlanta+ Georgia+ 30305,205756777,THE KLUMP FAMILY FOUNDATION INC,% MICHAEL A KLUMP,3060 PEACHTREE RD NW STE 400,ATLANTA,GA,30305-2239,0,3,3,1200,200805,1,4,0,1,1,201412,7,7,0,1,12,8823930,8328820,,T20,30305,2239,,33.839,-84.3803,Private Grantmaking Foundations,philanthropy
-84.3824,33.8478,875194,3434 Roswell Rd NW+ Atlanta+ Georgia+ 30305,205359559,LAAMISTAD INC,% CAT MCAFEE,3434 ROSWELL RD NW,ATLANTA,GA,30305-1202,0,3,3,1200,200610,1,15,0,1,1,201406,4,4,1,0,6,255959,372019,356429,O50,30305,1202,,33.8478,-84.3824,Youth Development Programs,youth_dev
-84.3795,33.8245,875195,251 Lakeview Ave NE+ Atlanta+ Georgia+ 30305,203416031,GRIFFIN ASSOCIATION OF HANOVER INC,% DANIEL MAHONEY,251 LAKEVIEW AVE NE,ATLANTA,GA,30305-3767,0,7,3,1000,200512,2,0,0,1,1,201412,0,0,2,0,12,0,0,0,N50,30305,3767,,33.8245,-84.3795,Recreational Clubs,rec_sports
-84.4062,33.8224,875196,556 Peachtree Battle Ave NW+ Atlanta+ Georgia+ 30305,204207492,PEACHTREE BATTLE NEIGHBORHOODIMPROVEMENT INCORPORATED,% JAMES WORRELL,556 PEACHTREE BATTLE AVE NW,ATLANTA,GA,30305-4059,0,3,3,1000,200607,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,C50,30305,4059,1,33.8224,-84.4062,Environmental Beautification,environment
-84.3629,33.8413,875197,3195 Peachtree Dr NE+ Atlanta+ Georgia+ 30305,205999606,ORIGINS CHURCH LOS ANGELES INC,% AJ SHERRILL,3195 PEACHTREE DR NE,ATLANTA,GA,30305-2769,0,3,3,7000,200805,1,10,0,1,1,,0,0,6,0,12,,,,X21,30305,2769,,33.8413,-84.3629,Protestant,religious
